file	GCA_000007465.2_ASM746v2_genomic.fna.gz	GCA_000013685.1_ASM1368v1_genomic.fna.gz	GCA_000013805.1_ASM1380v1_genomic.fna.gz	GCA_000015165.1_ASM1516v1_genomic.fna.gz	GCA_000018505.1_ASM1850v1_genomic.fna.gz	GCA_000019305.1_ASM1930v1_genomic.fna.gz	GCA_000025405.2_ASM2540v1_genomic.fna.gz	GCA_000156995.2_ASM15699v2_genomic.fna.gz	GCA_000166135.1_ASM16613v1_genomic.fna.gz	GCA_000184925.1_ASM18492v1_genomic.fna.gz	GCA_000211075.1_ASM21107v1_genomic.fna.gz	GCA_000247565.1_ASM24756v1_genomic.fna.gz	GCA_000247715.1_ASM24771v1_genomic.fna.gz	GCA_000255615.3_ASM25561v3_genomic.fna.gz	GCA_000304415.1_RM41_genomic.fna.gz	GCA_000331715.1_ASM33171v1_genomic.fna.gz	GCA_000382905.1_ASM38290v1_genomic.fna.gz	GCA_000465235.1_ASM46523v1_genomic.fna.gz	GCA_000497265.2_ASM49726v2_genomic.fna.gz	GCA_000498335.1_ASM49833v1_genomic.fna.gz	GCA_000761155.1_ASM76115v1_genomic.fna.gz	GCA_000934525.1_ASM93452v1_genomic.fna.gz	GCA_000953415.1_AF-CAI.1_genomic.fna.gz	GCA_000974425.1_ASM97442v1_genomic.fna.gz	GCA_000978575.1_ASM97857v1_genomic.fna.gz	GCA_001006005.1_ASM100600v1_genomic.fna.gz	GCA_001043135.1_ASM104313v1_genomic.fna.gz	GCA_001077475.1_ASM107747v1_genomic.fna.gz	GCA_001188775.1_ASM118877v1_genomic.fna.gz	GCA_001244315.1_ASM124431v1_genomic.fna.gz	GCA_001507045.1_ASM150704v1_genomic.fna.gz	GCA_001648215.1_ASM164821v1_genomic.fna.gz	GCA_001708485.1_ASM170848v1_genomic.fna.gz	GCA_001717505.1_ASM171750v1_genomic.fna.gz	GCA_001721725.1_ASM172172v1_genomic.fna.gz	GCA_001753345.1_ASM175334v1_genomic.fna.gz	GCA_001758605.1_ASM175860v1_genomic.fna.gz	GCA_001831415.1_ASM183141v1_genomic.fna.gz	GCA_001886735.1_ASM188673v1_genomic.fna.gz	GCA_001895805.1_ASM189580v1_genomic.fna.gz	GCA_001908335.2_ASM190833v2_genomic.fna.gz	GCA_001913135.1_ASM191313v1_genomic.fna.gz	GCA_001932875.1_ASM193287v1_genomic.fna.gz	GCA_001969365.1_ASM196936v1_genomic.fna.gz	GCA_001985665.1_ASM198566v1_genomic.fna.gz	GCA_001988435.1_ASM198843v1_genomic.fna.gz	GCA_001988675.1_ASM198867v1_genomic.fna.gz	GCA_002009175.1_ASM200917v1_genomic.fna.gz	GCA_002073395.2_ASM207339v2_genomic.fna.gz	GCA_002082605.1_ASM208260v1_genomic.fna.gz	GCA_002119565.1_ASM211956v1_genomic.fna.gz	GCA_002208195.1_ASM220819v1_genomic.fna.gz	GCA_002209165.2_ASM220916v2_genomic.fna.gz	GCA_002214785.1_ASM221478v1_genomic.fna.gz	GCA_002243425.1_ASM224342v1_genomic.fna.gz	GCA_002269325.1_ASM226932v1_genomic.fna.gz	GCA_002286175.1_ASM228617v1_genomic.fna.gz	GCA_002287925.1_ASM228792v1_genomic.fna.gz	GCA_002313105.1_ASM231310v1_genomic.fna.gz	GCA_002355515.1_ASM235551v1_genomic.fna.gz	GCA_002447215.1_ASM244721v1_genomic.fna.gz	GCA_002706325.1_ASM270632v1_genomic.fna.gz	GCA_002761395.1_ASM276139v1_genomic.fna.gz	GCA_002950395.1_ASM295039v1_genomic.fna.gz	GCA_002952535.1_ASM295253v1_genomic.fna.gz	GCA_002983865.1_ASM298386v1_genomic.fna.gz	GCA_003010495.1_ASM301049v1_genomic.fna.gz	GCA_003020725.1_ASM302072v1_genomic.fna.gz	GCA_003030145.1_ASM303014v1_genomic.fna.gz	GCA_003030925.1_ASM303092v1_genomic.fna.gz	GCA_003146655.1_ASM314665v1_genomic.fna.gz	GCA_003432185.1_ASM343218v1_genomic.fna.gz	GCA_003432285.1_ASM343228v1_genomic.fna.gz	GCA_003516205.1_ASM351620v1_genomic.fna.gz	GCA_003589785.1_ASM358978v1_genomic.fna.gz	GCA_003641145.1_ASM364114v1_genomic.fna.gz	GCA_003711205.1_ASM371120v1_genomic.fna.gz	GCA_003718015.1_ASM371801v1_genomic.fna.gz	GCA_003950035.1_ASM395003v1_genomic.fna.gz	GCA_004010895.1_ASM401089v1_genomic.fna.gz	GCA_004015185.1_ASM401518v1_genomic.fna.gz	GCA_004124275.1_ASM412427v1_genomic.fna.gz	GCA_004135855.1_ASM413585v1_genomic.fna.gz	GCA_004193915.1_ASM419391v1_genomic.fna.gz	GCA_004936435.1_ASM493643v1_genomic.fna.gz	GCA_006385655.1_ASM638565v1_genomic.fna.gz	GCA_006542375.1_ASM654237v1_genomic.fna.gz	GCA_008064955.1_ASM806495v1_genomic.fna.gz	GCA_008245165.1_ASM824516v1_genomic.fna.gz	GCA_008330525.1_ASM833052v1_genomic.fna.gz	GCA_008630635.1_ASM863063v1_genomic.fna.gz	GCA_008693985.1_ASM869398v1_genomic.fna.gz	GCA_008807655.1_ASM880765v1_genomic.fna.gz	GCA_008936735.1_ASM893673v1_genomic.fna.gz	GCA_009497735.1_ASM949773v1_genomic.fna.gz	GCA_009665215.1_ASM966521v1_genomic.fna.gz	GCA_009740245.1_ASM974024v1_genomic.fna.gz	GCA_009762985.1_ASM976298v1_genomic.fna.gz	GCA_009763405.1_ASM976340v1_genomic.fna.gz	GCA_009901525.1_ASM990152v1_genomic.fna.gz
GCA_001753345.1_ASM175334v1_genomic.fna.gz	0.0	0.0	0.0005	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0005	0.0005	0.0	0.0005	0.0	0.0	0.0005	1.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0005	0.0	0.0	0.0	0.0005	0.0	0.0	0.0005	0.0	0.0	0.0	0.0005	0.0005	0.0	0.0	0.0	0.0	0.0005	0.0	0.0005	0.0005	0.0005	0.0	0.0005	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0005	0.0	0.0005	0.0	0.0	0.0	0.0	0.0005	0.0	0.0005	0.0	0.0005	0.0	0.0005	0.0
GCA_001758605.1_ASM175860v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.5135	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0005	0.5215	0.0
GCA_001831415.1_ASM183141v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.979	0.9785	0.9785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_001886735.1_ASM188673v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_001895805.1_ASM189580v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_001908335.2_ASM190833v2_genomic.fna.gz	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_001913135.1_ASM191313v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0005	0.0005	0.0
GCA_001932875.1_ASM193287v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_001969365.1_ASM196936v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_001985665.1_ASM198566v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9865	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.999	0.999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_001988435.1_ASM198843v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.986	0.0	0.0	0.0	0.0	0.0	0.0	0.9995	1.0	0.9995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_001988675.1_ASM198867v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9865	0.0	0.0	0.0	0.0	0.0	0.0	0.9995	0.9995	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_002009175.1_ASM200917v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_002073395.2_ASM207339v2_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
GCA_002082605.1_ASM208260v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_002119565.1_ASM211956v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0015	0.0315	0.0
GCA_002208195.1_ASM220819v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0045	0.0	0.0	0.3945	0.0	0.0	0.0	0.5445	0.0045	0.0	0.0	0.0	0.0	0.004	0.0	0.0065	0.004	0.004	0.0	0.397	0.0	0.0	0.3685	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.002	0.0	0.0045	0.0	0.0	0.0	0.0	0.005	0.0	0.004	0.0	0.003	0.0	0.0	0.0
GCA_002209165.2_ASM220916v2_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0
GCA_002214785.1_ASM221478v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_002243425.1_ASM224342v1_genomic.fna.gz	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0	0.0005	0.0005	0.0005	0.0	0.0005	0.0005	0.0005	0.0	0.0	0.0	0.0	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0	0.0005	0.0005	0.0005	0.0	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0	0.0005	0.0	0.0005	0.0005	0.0005	0.0	1.0	0.0005	0.0005	0.0	0.0005	0.0005	0.0	0.0005	0.0005	0.0005	0.0	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0	0.0005	0.0005	0.0005	0.0005	0.0	0.0005	0.0	0.0005	0.0005	0.0005	0.0	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005
GCA_002269325.1_ASM226932v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0025	0.0	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.0	0.0	1.0	0.0	0.0	0.0065	0.0	0.0	0.0	0.0075	0.4555	0.0	0.0	0.0	0.0	0.0025	0.0	0.0055	0.004	0.0025	0.0	0.007	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.612	0.0	0.0	0.0025	0.0	0.5035	0.0	0.0	0.0	0.0	0.31	0.0	0.0045	0.0	0.004	0.0	0.0	0.0
GCA_002286175.1_ASM228617v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.987	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9995	0.9995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_002287925.1_ASM228792v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_002313105.1_ASM231310v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4935	0.0	0.0	0.0	0.006	0.0	0.0	1.0	0.0	0.0	0.0	0.472	0.006	0.0	0.0	0.0	0.0	0.0035	0.0	0.003	0.0035	0.0035	0.0	0.812	0.0	0.0	0.4785	0.0	0.0	0.0	0.0	0.0055	0.0	0.0	0.0015	0.0	0.006	0.0	0.0	0.0	0.0	0.006	0.0	0.0035	0.0	0.003	0.0	0.0	0.0
GCA_002355515.1_ASM235551v1_genomic.fna.gz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
